ts,fromAddr,toAddr,value,blockNumber
2018-01-23T11:53:07.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4957952
2018-01-23T11:53:44.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4957954
2018-01-23T11:56:47.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4957968
2018-01-23T11:57:23.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4957970
2018-01-23T12:04:15.000Z,0xa793f13c7c7d38b2ffb27c5273edbd0245adbe76,0xf87a7ec94884f44d9de33d36b73f42c7c0dd38b1,942.2904017738,4957999
2018-01-23T12:04:15.000Z,0xf87a7ec94884f44d9de33d36b73f42c7c0dd38b1,0x578f3c8454f316293dbd31d8c7806050f3b3e2d8,942.2904017738,4957999
2018-01-23T12:05:23.000Z,0xd1728ee38c0fe12f4b7d7a1e30b038bf01e2c3a5,0xdf5fe861237e904fba6afccac74b5a0438461bd8,874.2139765,4958003
2018-01-23T12:06:10.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4958005
2018-01-23T12:06:53.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4958007
2018-01-23T12:07:54.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4958013
2018-01-23T12:08:32.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4958016
2018-01-23T12:10:40.000Z,0xeff27de223a7de92b0b0c875ad042639e56b6da3,0xcc7dbc2d6ba8bf3aaf284368959654ec3307afd3,1.0197,4958025
2018-01-23T12:14:18.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4958037
2018-01-23T12:14:40.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4958039
2018-01-23T12:18:50.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4958054
2018-01-23T12:19:16.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4958056
2018-01-23T12:25:30.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4958085
2018-01-23T12:26:17.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4958087
2018-01-23T12:27:52.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x004075e4d4b1ce6c48c81cc940e2bad24b489e64,24000,4958096
2018-01-23T12:28:56.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4958099
2018-01-23T12:29:10.000Z,0x004075e4d4b1ce6c48c81cc940e2bad24b489e64,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,24000,4958101
2018-01-23T12:29:10.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4958101
2018-01-23T12:30:56.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4958107
2018-01-23T12:31:06.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4958109
2018-01-23T12:32:34.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4958115
2018-01-23T12:32:55.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x78796929b0e10d023239c176a32031fd46c473da,3716,4958117
2018-01-23T12:32:55.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,36283.1307148,4958117
2018-01-23T12:35:56.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,36283.1307148,4958127
2018-01-23T12:36:17.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4958130
2018-01-23T12:54:29.000Z,0x9bc2209a4686f385abf98eac27b045af163b8243,0x03b6fee7dedd23e3f58cdbe4bbe39a7fb334cf6a,10.805,4958209
2018-01-23T12:54:44.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4958212
2018-01-23T12:55:21.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x004075e4d4b1ce6c48c81cc940e2bad24b489e64,24000,4958213
2018-01-23T12:55:35.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4958214
2018-01-23T12:55:55.000Z,0x004075e4d4b1ce6c48c81cc940e2bad24b489e64,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,24000,4958216
2018-01-23T12:56:31.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4958217
2018-01-23T12:57:43.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4958220
2018-01-23T13:06:24.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4958251
2018-01-23T13:06:44.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4958253
2018-01-23T13:10:29.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4958267
2018-01-23T13:11:12.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4958269
2018-01-23T13:17:04.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4958289
2018-01-23T13:17:43.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4958291
2018-01-23T13:33:15.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4958353
2018-01-23T13:33:52.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4958356
2018-01-23T13:36:13.000Z,0x1c9581b48e8056dc5342c0c83df1d2af3d6cabe5,0xaaee33a7c0b66e3b70c9e0f2dbbb33d343aeed59,9197.26296467,4958364
2018-01-23T13:36:13.000Z,0xff62b319d69043c621b086123b141d8e774bfce2,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,20.489858937,4958364
2018-01-23T13:38:45.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4958374
2018-01-23T13:39:05.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4958376
2018-01-23T13:46:32.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0xff62b319d69043c621b086123b141d8e774bfce2,20.489858937,4958407
2018-01-23T13:53:33.000Z,0x9ceb73a248e3392f249c7d786d2eec488fee9a6d,0x7c5f6ffad368dbf1a83e6d66b5ace792fac2e7c0,25,4958438
2018-01-23T13:54:41.000Z,0xff62b319d69043c621b086123b141d8e774bfce2,0x0005abcbb9533cf6f9370505ffef25393e0d2852,20.489858937,4958444
2018-01-23T13:56:21.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4958449
2018-01-23T13:57:11.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4958452
2018-01-23T13:57:11.000Z,0x9ceb73a248e3392f249c7d786d2eec488fee9a6d,0xbda109309f9fafa6dd6a9cb9f1df4085b27ee8ef,1.003315533698E-6,4958452
2018-01-23T13:58:37.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4958458
2018-01-23T13:58:53.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4958460
2018-01-23T14:06:34.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4958487
2018-01-23T14:07:44.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4958493
2018-01-23T14:22:20.000Z,0xdd1bf60a430bdba445b3d21e5e4be7c22d1ef917,0x296a7608f5caa15303f1d53fccfccfa44bfbd6f1,3378.21,4958554
2018-01-23T14:35:01.000Z,0x9ceb73a248e3392f249c7d786d2eec488fee9a6d,0x0004e79c978b95974dca16f56b516be0c50cc652,4974.9999989,4958609
2018-01-23T14:36:00.000Z,0x0004e79c978b95974dca16f56b516be0c50cc652,0x00b5c29b7bcc4491e5fc7dd9d68e3aa4c8adf4ae,23953.3901679701,4958615
2018-01-23T14:39:57.000Z,0xdd1bf60a430bdba445b3d21e5e4be7c22d1ef917,0x7d4fbeb095ba0badbebed9ef05ab1108a293be6d,7647.97,4958632
2018-01-23T14:49:02.000Z,0x9ceb73a248e3392f249c7d786d2eec488fee9a6d,0x0004e79c978b95974dca16f56b516be0c50cc652,4000,4958666
2018-01-23T14:49:44.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4958670
2018-01-23T14:51:08.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4958674
2018-01-23T14:53:50.000Z,0x6a14b352a92b979129dd2a15c7e4f32a1abf268d,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,17082,4958682
2018-01-23T14:57:44.000Z,0x296a7608f5caa15303f1d53fccfccfa44bfbd6f1,0x004075e4d4b1ce6c48c81cc940e2bad24b489e64,7833.07,4958694
2018-01-23T15:01:32.000Z,0x9ceb73a248e3392f249c7d786d2eec488fee9a6d,0x0004e79c978b95974dca16f56b516be0c50cc652,2000,4958708
2018-01-23T15:12:27.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4958752
2018-01-23T15:12:34.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x004075e4d4b1ce6c48c81cc940e2bad24b489e64,24000,4958753
2018-01-23T15:12:38.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4958754
2018-01-23T15:12:53.000Z,0x004075e4d4b1ce6c48c81cc940e2bad24b489e64,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,24000,4958755
2018-01-23T15:17:32.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4958768
2018-01-23T15:18:05.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4958770
2018-01-23T15:20:27.000Z,0x9ceb73a248e3392f249c7d786d2eec488fee9a6d,0xce7f06ba27b3e525ccdfc559cea9e523e5f91eae,1500.0000000967,4958774
2018-01-23T15:24:38.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4958793
2018-01-23T15:25:01.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4958795
2018-01-23T15:39:00.000Z,0xdd1bf60a430bdba445b3d21e5e4be7c22d1ef917,0x296a7608f5caa15303f1d53fccfccfa44bfbd6f1,17238.47,4958842
2018-01-23T15:51:15.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4958888
2018-01-23T15:52:11.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4958890
2018-01-23T15:55:25.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4958904
2018-01-23T15:56:55.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0xce7f06ba27b3e525ccdfc559cea9e523e5f91eae,2897.7269692571,4958906
2018-01-23T15:56:55.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,37096.2182511521,4958906
2018-01-23T15:59:38.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x004075e4d4b1ce6c48c81cc940e2bad24b489e64,24000,4958917
2018-01-23T16:00:05.000Z,0x004075e4d4b1ce6c48c81cc940e2bad24b489e64,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,24000,4958919
2018-01-23T16:02:20.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,37096.2182511521,4958926
2018-01-23T16:03:08.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0xce7f06ba27b3e525ccdfc559cea9e523e5f91eae,4900,4958928
2018-01-23T16:03:08.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,35081.0383828,4958928
2018-01-23T16:15:52.000Z,0xf73c3c65bde10bf26c2e1763104e609a41702efe,0x746e17548b63b0689e054d84a09abe1f5b70672c,5941.70323832,4958981
2018-01-23T16:17:31.000Z,0x05ee546c1a62f90d7acbffd6d846c9c54c7cf94c,0x295daff16d69106b5179662dca6ebf998bae964f,2490,4958990
2018-01-23T16:19:09.000Z,0x295daff16d69106b5179662dca6ebf998bae964f,0x52b02495a76bef8c29aa1f4318e6a37bf795692e,1500.003627,4959002
2018-01-23T16:27:30.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,35081.0383828,4959034
2018-01-23T16:27:43.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4959036
2018-01-23T16:34:58.000Z,0x578f3c8454f316293dbd31d8c7806050f3b3e2d8,0xf87a7ec94884f44d9de33d36b73f42c7c0dd38b1,0.9996508377,4959063
2018-01-23T16:34:58.000Z,0xf87a7ec94884f44d9de33d36b73f42c7c0dd38b1,0x182e9e9c037528a636f584cc86227a5c6dc6285c,0.9996508377,4959063
2018-01-23T16:35:04.000Z,0x05ee546c1a62f90d7acbffd6d846c9c54c7cf94c,0x9cc9b110c3df7f9a811590a09aa120f1e784fb0f,98,4959065
2018-01-23T16:36:01.000Z,0x05ee546c1a62f90d7acbffd6d846c9c54c7cf94c,0x9c2f109d9b15f86bbb163adb55591f5e8d74ad56,133,4959072
2018-01-23T16:36:01.000Z,0x746e17548b63b0689e054d84a09abe1f5b70672c,0x004075e4d4b1ce6c48c81cc940e2bad24b489e64,5941.70323832,4959072
2018-01-23T16:37:06.000Z,0x004075e4d4b1ce6c48c81cc940e2bad24b489e64,0x00b5c29b7bcc4491e5fc7dd9d68e3aa4c8adf4ae,23910.09741832,4959079
2018-01-23T16:37:22.000Z,0x296a7608f5caa15303f1d53fccfccfa44bfbd6f1,0x004075e4d4b1ce6c48c81cc940e2bad24b489e64,17238.47,4959081
2018-01-23T16:41:33.000Z,0x9cc9b110c3df7f9a811590a09aa120f1e784fb0f,0x2a0c0dbecc7e4d658f48e01e3fa353f44050c208,98,4959097
2018-01-23T16:49:58.000Z,0x8e457d8c2737779df6fe0ce13e62562a852aabbd,0xd1398ea700e83b138902f2b64d76432abf3534f0,2,4959131
2018-01-23T16:53:11.000Z,0x89f046914a5112e4de918290d1739cdbd6f397a6,0x0005abcbb9533cf6f9370505ffef25393e0d2852,750,4959142
2018-01-23T16:56:04.000Z,0x2a0c0dbecc7e4d658f48e01e3fa353f44050c208,0x9cc9b110c3df7f9a811590a09aa120f1e784fb0f,94.6836900572,4959153
2018-01-23T16:57:50.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4959158
2018-01-23T16:58:26.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4959160
2018-01-23T17:01:45.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4959172
2018-01-23T17:02:06.000Z,0x89f046914a5112e4de918290d1739cdbd6f397a6,0x0005abcbb9533cf6f9370505ffef25393e0d2852,1000,4959174
2018-01-23T17:02:23.000Z,0xdd1bf60a430bdba445b3d21e5e4be7c22d1ef917,0x4dee05a5b5628afc636f678e3995a3d828a3637a,128,4959175
2018-01-23T17:02:26.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4959176
2018-01-23T17:03:57.000Z,0xf73c3c65bde10bf26c2e1763104e609a41702efe,0xecc996953e976a305ee585a9c7bbbcc85d1c467b,5037.8863924,4959184
2018-01-23T17:05:09.000Z,0x9cc9b110c3df7f9a811590a09aa120f1e784fb0f,0x4dee05a5b5628afc636f678e3995a3d828a3637a,94.6836900572,4959189
2018-01-23T17:06:40.000Z,0xecc996953e976a305ee585a9c7bbbcc85d1c467b,0xf87a7ec94884f44d9de33d36b73f42c7c0dd38b1,5037.8863924,4959196
2018-01-23T17:06:40.000Z,0xf87a7ec94884f44d9de33d36b73f42c7c0dd38b1,0x578f3c8454f316293dbd31d8c7806050f3b3e2d8,5037.8863924,4959196
2018-01-23T17:11:52.000Z,0x578f3c8454f316293dbd31d8c7806050f3b3e2d8,0xf87a7ec94884f44d9de33d36b73f42c7c0dd38b1,10.6982039735,4959219
2018-01-23T17:11:52.000Z,0xf87a7ec94884f44d9de33d36b73f42c7c0dd38b1,0x578de33f2f5b47767b52dde5fafd97174742f77c,10.6982039735,4959219
2018-01-23T17:12:52.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x4ae44ad16ab618b7f4db41474970c37d38c44fd7,2000,4959223
2018-01-23T17:14:38.000Z,0x4ae44ad16ab618b7f4db41474970c37d38c44fd7,0xf87a7ec94884f44d9de33d36b73f42c7c0dd38b1,2000,4959230
2018-01-23T17:14:38.000Z,0xf87a7ec94884f44d9de33d36b73f42c7c0dd38b1,0x578f3c8454f316293dbd31d8c7806050f3b3e2d8,2000,4959230
2018-01-23T17:14:41.000Z,0x89f046914a5112e4de918290d1739cdbd6f397a6,0x0005abcbb9533cf6f9370505ffef25393e0d2852,1000,4959231
2018-01-23T17:15:52.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,38000,4959240
2018-01-23T17:17:08.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4959244
2018-01-23T17:17:44.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4959247
2018-01-23T17:19:40.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4959254
2018-01-23T17:28:47.000Z,0x578f3c8454f316293dbd31d8c7806050f3b3e2d8,0xf87a7ec94884f44d9de33d36b73f42c7c0dd38b1,49.9986798449,4959291
2018-01-23T17:28:47.000Z,0xf87a7ec94884f44d9de33d36b73f42c7c0dd38b1,0xae74fe75bd8062b7a192944ec169b59b74aa713a,49.9986798449,4959291
2018-01-23T17:40:32.000Z,0x34f1e87e890b5683ef7b011b16055113c7194c35,0x32254b28f793cc18b3575c86c61fe3d7421cbbef,1,4959326
2018-01-23T17:41:51.000Z,0x89f046914a5112e4de918290d1739cdbd6f397a6,0x7a16dbf2e62b41cc4f3199cfa7c28680369ab65f,998,4959333
2018-01-23T17:44:39.000Z,0x89f046914a5112e4de918290d1739cdbd6f397a6,0xab0f88d49a4c80fbada18715c7233373078e6cd9,1998,4959343
2018-01-23T17:44:41.000Z,0x4fee86a964bc0e81f50099cc50429775c298cfa5,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,3948.731518319,4959344
2018-01-23T17:45:03.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4959346
2018-01-23T17:45:41.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4959350
2018-01-23T17:47:20.000Z,0x008c28da422010b6b8a47fdf0b4640297bfeb85b,0x14d06788090769f669427b6aea1c0240d2321f34,1,4959357
2018-01-23T17:54:32.000Z,0x89f046914a5112e4de918290d1739cdbd6f397a6,0x649bedb3fa1161c1449bc82c249008f947fc5626,2500,4959388
2018-01-23T17:54:35.000Z,0x7a16dbf2e62b41cc4f3199cfa7c28680369ab65f,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,1040,4959389
2018-01-23T17:56:07.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4959398
2018-01-23T17:56:07.000Z,0x8cc70d4a9fa194a5b4191aa415a81bd8f8bbe2f1,0x00ca405026e9018c29c26cb081dcc9653428bfe9,1218,4959398
2018-01-23T17:56:07.000Z,0x89f046914a5112e4de918290d1739cdbd6f397a6,0x366ec918461922f01d5491b54adfff9e3a6acdc8,2504,4959398
2018-01-23T17:56:23.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4959400
2018-01-23T17:56:23.000Z,0x8cc70d4a9fa194a5b4191aa415a81bd8f8bbe2f1,0x2072e365400d42ae5b4c4145e0a98d65fbb526e1,8395,4959400
2018-01-23T18:02:02.000Z,0x7f912e5f83e7e68ac9d5cc2d2b3a720c046551f7,0xf87a7ec94884f44d9de33d36b73f42c7c0dd38b1,1500,4959426
2018-01-23T18:02:02.000Z,0xf87a7ec94884f44d9de33d36b73f42c7c0dd38b1,0x578f3c8454f316293dbd31d8c7806050f3b3e2d8,1500,4959426
2018-01-23T18:05:57.000Z,0x7a16dbf2e62b41cc4f3199cfa7c28680369ab65f,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,1062,4959444
2018-01-23T18:11:37.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4959466
2018-01-23T18:11:55.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4959470
2018-01-23T18:21:33.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4959507
2018-01-23T18:22:19.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4959509
2018-01-23T18:24:19.000Z,0xf73c3c65bde10bf26c2e1763104e609a41702efe,0x89f046914a5112e4de918290d1739cdbd6f397a6,3605.4116851,4959520
2018-01-23T18:27:53.000Z,0x89f046914a5112e4de918290d1739cdbd6f397a6,0x7c5f6ffad368dbf1a83e6d66b5ace792fac2e7c0,5,4959533
2018-01-23T18:28:03.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x7a16dbf2e62b41cc4f3199cfa7c28680369ab65f,996.37040598,4959535
2018-01-23T18:31:47.000Z,0x578f3c8454f316293dbd31d8c7806050f3b3e2d8,0xf87a7ec94884f44d9de33d36b73f42c7c0dd38b1,9.9518442951,4959552
2018-01-23T18:31:47.000Z,0xf87a7ec94884f44d9de33d36b73f42c7c0dd38b1,0xac64035fa29e4b892e80683428a2bbbfdd08e855,9.9518442951,4959552
2018-01-23T18:33:48.000Z,0xa1e2ccfb40dfb23e18bb77bf11202ccba7b0f4bd,0xa1e2ccfb40dfb23e18bb77bf11202ccba7b0f4bd,200,4959561
2018-01-23T18:34:18.000Z,0x7a16dbf2e62b41cc4f3199cfa7c28680369ab65f,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,822,4959564
2018-01-23T18:37:44.000Z,0x578f3c8454f316293dbd31d8c7806050f3b3e2d8,0xf87a7ec94884f44d9de33d36b73f42c7c0dd38b1,198.8369936841,4959580
2018-01-23T18:37:44.000Z,0xf87a7ec94884f44d9de33d36b73f42c7c0dd38b1,0x64c2f5140eb80bec1f779ad92c8e7986706091df,198.8369936841,4959580
2018-01-23T18:39:16.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,39003.62959402,4959588
2018-01-23T18:39:46.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4959590
2018-01-23T18:39:46.000Z,0x578f3c8454f316293dbd31d8c7806050f3b3e2d8,0xf87a7ec94884f44d9de33d36b73f42c7c0dd38b1,39.7395798992,4959590
2018-01-23T18:39:46.000Z,0xf87a7ec94884f44d9de33d36b73f42c7c0dd38b1,0x64c2f5140eb80bec1f779ad92c8e7986706091df,39.7395798992,4959590
2018-01-23T18:42:25.000Z,0x89f046914a5112e4de918290d1739cdbd6f397a6,0x0004e79c978b95974dca16f56b516be0c50cc652,9000,4959600
2018-01-23T18:59:00.000Z,0x578f3c8454f316293dbd31d8c7806050f3b3e2d8,0xf87a7ec94884f44d9de33d36b73f42c7c0dd38b1,99.4147046156,4959673
2018-01-23T18:59:00.000Z,0xf87a7ec94884f44d9de33d36b73f42c7c0dd38b1,0xd1220a0cf47c7b9be7a2e6ba89f429762e7b9adb,99.4147046156,4959673
2018-01-23T19:00:26.000Z,0xe445c04a4954269e6f85854a08ebce498d195466,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,1826.4730095293,4959681
2018-01-23T19:06:13.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4959704
2018-01-23T19:06:45.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4959706
2018-01-23T19:45:44.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4959861
